,long,lat,unique_squirrel_id,hectare,shift,date,hectare_squirrel_number,age,primary_fur_color,highlight_fur_color,combination_of_primary_and_highlight_color,color_notes,location,above_ground_sighter_measurement,specific_location,running,chasing,climbing,eating,foraging,other_activities,kuks,quaas,moans,tail_flags,tail_twitches,approaches,indifferent,runs_from,other_interactions,lat_long,zip_codes,community_districts,borough_boundaries,city_council_districts,police_precincts
182,-73.9766477027266,40.7712737417779,6C-AM-1007-04,06C,AM,10072018,4,Adult,Gray,NA,Gray+,NA,Above Ground,20,NA,FALSE,TRUE,TRUE,FALSE,FALSE,chasing #5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9766477027266 40.7712737417779),NA,19,4,19,13
183,-73.9581706950566,40.7906321397269,32F-AM-1012-05,32F,AM,10122018,5,Adult,Gray,White,Gray+White,NA,Above Ground,10,NA,TRUE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,POINT (-73.9581706950566 40.7906321397269),NA,19,4,19,13
184,-73.960237785199,40.7907831607574,32E-PM-1017-16,32E,PM,10172018,16,Adult,Black,NA,Black+,NA,Ground Plane,FALSE,rocky outcrop,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,POINT (-73.960237785199 40.7907831607574),NA,19,4,19,13
185,-73.9683370417551,40.78135983505,19D-AM-1007-02,19D,AM,10072018,2,Adult,Gray,Cinnamon,Gray+Cinnamon,NA,Above Ground,2,NA,FALSE,FALSE,TRUE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,fenced area,POINT (-73.9683370417551 40.78135983505),NA,19,4,19,13
186,-73.9646174034945,40.7781287528262,18H-AM-1018-01,18H,AM,10182018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,NA,Ground Plane,FALSE,Running from one tree to the other,TRUE,TRUE,FALSE,FALSE,FALSE,playing?,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,POINT (-73.9646174034945 40.7781287528262),NA,19,4,19,13
187,-73.9664054327771,40.7756180893318,14H-PM-1012-07,14H,PM,10122018,7,Adult,Gray,Cinnamon,Gray+Cinnamon,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9664054327771 40.7756180893318),NA,19,4,19,13
188,-73.9597260014375,40.790707423031,32E-AM-1007-04,32E,AM,10072018,4,Adult,Gray,White,Gray+White,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9597260014375 40.790707423031),NA,19,4,19,13
189,-73.9734741818047,40.766328451425,3H-PM-1014-03,03H,PM,10142018,3,Adult,Cinnamon,Gray,Cinnamon+Gray,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,POINT (-73.9734741818047 40.766328451425),NA,19,4,19,13
190,-73.9735750352959,40.7694500333777,6F-PM-1008-06,06F,PM,10082018,6,Adult,Cinnamon,"Gray, White","Cinnamon+Gray, White",White patches. Almost looks like fox squirrel,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9735750352959 40.7694500333777),NA,19,4,19,13
191,-73.9587712679442,40.7944502501428,36D-PM-1007-02,36D,PM,10072018,2,Adult,Gray,Cinnamon,Gray+Cinnamon,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,NA,POINT (-73.9587712679442 40.7944502501428),NA,19,4,19,13
192,-73.9586591455169,40.7906243901309,32F-PM-1008-06,32F,PM,10082018,6,Adult,Gray,NA,Gray+,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9586591455169 40.7906243901309),NA,19,4,19,13
193,-73.9637279711853,40.7905198502307,30B-AM-1007-09,30B,AM,10072018,9,Adult,Gray,NA,Gray+,NA,Above Ground,50,NA,FALSE,FALSE,TRUE,FALSE,FALSE,jumping b/w trees,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,POINT (-73.9637279711853 40.7905198502307),NA,19,4,19,13
194,-73.974084681071,40.7728197139621,8D-AM-1007-06,08D,AM,10072018,6,Adult,Gray,NA,Gray+,NA,Ground Plane,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,POINT (-73.974084681071 40.7728197139621),NA,19,4,19,13
195,-73.9628982772673,40.7884304803386,28D-PM-1019-01,28D,PM,10192018,1,Adult,Gray,White,Gray+White,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9628982772673 40.7884304803386),NA,19,4,19,13
196,-73.9671813866177,40.7838640032038,22C-PM-1006-04,22C,PM,10062018,4,Juvenile,Gray,NA,Gray+,NA,Above Ground,10,NA,FALSE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,POINT (-73.9671813866177 40.7838640032038),NA,19,4,19,13
197,-73.9588468413094,40.7963852299012,38B-AM-1019-05,38B,AM,10192018,5,Adult,Gray,NA,Gray+,NA,Above Ground,28,NA,FALSE,FALSE,TRUE,FALSE,FALSE,sitting still,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,POINT (-73.9588468413094 40.7963852299012),NA,19,4,19,13
198,-73.9698934182612,40.7708211633861,8H-PM-1014-03,08H,PM,10142018,3,Adult,Gray,Cinnamon,Gray+Cinnamon,NA,Ground Plane,FALSE,NA,TRUE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,POINT (-73.9698934182612 40.7708211633861),NA,19,4,19,13
199,-73.9763791121438,40.770281512254,5D-PM-1018-04,05D,PM,10182018,4,Adult,Gray,White,Gray+White,Partial missing tail,Ground Plane,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,chasing (dog chasing),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,POINT (-73.9763791121438 40.770281512254),NA,19,4,19,13
200,-73.9578840941242,40.7955586232429,37D-PM-1014-06,37D,PM,10142018,6,Adult,Gray,NA,Gray+,NA,Above Ground,25,NA,FALSE,FALSE,TRUE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,POINT (-73.9578840941242 40.7955586232429),NA,19,4,19,13
201,-73.9754527701832,40.7656088463928,1G-PM-1010-02,01G,PM,10102018,2,Adult,Gray,Cinnamon,Gray+Cinnamon,NA,Above Ground,20,NA,FALSE,FALSE,FALSE,FALSE,FALSE,laying on tree branch,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,POINT (-73.9754527701832 40.7656088463928),NA,19,4,19,13
202,-73.973394428186,40.7722933513053,8E-PM-1008-03,08E,PM,10082018,3,Adult,Gray,White,Gray+White,NA,Ground Plane,FALSE,in between 2 trees,FALSE,FALSE,FALSE,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,also being lured by mom & baby w/ food,POINT (-73.973394428186 40.7722933513053),NA,19,4,19,13
203,-73.9764314091366,40.7736458057952,8B-AM-1007-02,08B,AM,10072018,2,Adult,Gray,NA,Gray+,NA,Above Ground,20,NA,FALSE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9764314091366 40.773645805795205),NA,19,4,19,13
204,-73.9745305540008,40.7742043234014,10C-PM-1013-02,10C,PM,10132018,2,Adult,Gray,Cinnamon,Gray+Cinnamon,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,NA,POINT (-73.9745305540008 40.7742043234014),NA,19,4,19,13
205,-73.9642397829547,40.7918992406575,31A-PM-1017-02,31A,PM,10172018,2,Adult,Cinnamon,White,Cinnamon+White,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,POINT (-73.96423978295472 40.7918992406575),NA,19,4,19,13
206,-73.9570086212285,40.7946679755816,37E-PM-1006-08,37E,PM,10062018,8,Adult,Gray,NA,Gray+,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.95700862122851 40.7946679755816),NA,19,4,19,13
207,-73.9790010565108,40.7685732369544,2C-PM-1013-09,02C,PM,10132018,9,Adult,NA,NA,+,NA,Ground Plane,FALSE,NA,FALSE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,POINT (-73.9790010565108 40.7685732369544),NA,19,4,19,13
208,-73.9678561384348,40.7782877397822,16E-PM-1018-02,16E,PM,10182018,2,Juvenile,Cinnamon,Gray,Cinnamon+Gray,NA,Ground Plane,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,gets distance from people but then continues to chase #1,POINT (-73.9678561384348 40.7782877397822),NA,19,4,19,13
209,-73.9672063784809,40.7826070395665,21D-PM-1008-01,21D,PM,10082018,1,NA,Gray,NA,Gray+,NA,Above Ground,8,NA,FALSE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,POINT (-73.9672063784809 40.7826070395665),NA,19,4,19,13
210,-73.9681627331154,40.7785099665602,17E-PM-1018-02,17E,PM,10182018,2,Adult,Gray,NA,Gray+,NA,Ground Plane,FALSE,On the rock,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9681627331154 40.7785099665602),NA,19,4,19,13
211,-73.9756015005821,40.7670090327736,2F-AM-1006-01,02F,AM,10062018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,NA,Ground Plane,FALSE,walking along path,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA,POINT (-73.97560150058212 40.7670090327736),NA,19,4,19,13
212,-73.9649823687651,40.7763395359636,16I-AM-1008-02,16I,AM,10082018,2,Adult,Cinnamon,"Gray, White","Cinnamon+Gray, White",NA,Above Ground,1,NA,FALSE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9649823687651 40.7763395359636),NA,19,4,19,13
213,-73.9762974698771,40.7740076116964,9B-PM-1013-06,09B,PM,10132018,6,Adult,Cinnamon,NA,Cinnamon+,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9762974698771 40.7740076116964),NA,19,4,19,13
214,-73.9558809064648,40.7952765022241,38E-PM-1014-03,38E,PM,10142018,3,NA,Gray,NA,Gray+,NA,Ground Plane,FALSE,THICK UNDERGROWTH,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9558809064648 40.7952765022241),NA,19,4,19,13
215,-73.9724801784201,40.7790131966689,15B-PM-1017-05,15B,PM,10172018,5,Adult,Gray,White,Gray+White,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9724801784201 40.7790131966689),NA,19,4,19,13
216,-73.9550082056509,40.7894521543449,33I-AM-1008-03,33I,AM,10082018,3,Adult,Gray,NA,Gray+,NA,Above Ground,2,98th @ edge of park,FALSE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9550082056509 40.7894521543449),NA,19,4,19,13
217,-73.9767191629692,40.7730786298701,8B-PM-1012-03,08B,PM,10122018,3,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,POINT (-73.9767191629692 40.7730786298701),NA,19,4,19,13
218,-73.969628583287,40.7704067797932,8H-AM-1017-03,08H,AM,10172018,3,Adult,Gray,Cinnamon,Gray+Cinnamon,NA,Above Ground,2,fence,TRUE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.969628583287 40.7704067797932),NA,19,4,19,13
219,-73.9729603550254,40.7660215710657,3H-AM-1008-06,03H,AM,10082018,6,Adult,Black,NA,Black+,beauty!,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,NA,POINT (-73.9729603550254 40.7660215710657),NA,19,4,19,13
220,-73.9716402454355,40.7665133780672,3I-PM-1013-08,03I,PM,10132018,8,Adult,Black,NA,Black+,NA,Above Ground,2,NA,FALSE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9716402454355 40.7665133780672),NA,19,4,19,13
221,-73.957976896139,40.797027128241,39C-AM-1017-04,39C,AM,10172018,4,Adult,Gray,NA,Gray+,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,POINT (-73.957976896139 40.797027128241005),NA,19,4,19,13
222,-73.9691968748482,40.7765862996192,14E-AM-1008-14,14E,AM,10082018,14,Adult,Gray,NA,Gray+,NA,Ground Plane,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9691968748482 40.7765862996192),NA,19,4,19,13
223,-73.9561432836863,40.7982665347234,41C-AM-1017-07,41C,AM,10172018,7,Adult,Cinnamon,Gray,Cinnamon+Gray,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA,POINT (-73.9561432836863 40.7982665347234),NA,19,4,19,13
224,-73.9583101927652,40.7852649316039,27I-PM-1020-05,27I,PM,10202018,5,Adult,Gray,Cinnamon,Gray+Cinnamon,NA,Above Ground,10,In tree,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,runs from (us),POINT (-73.9583101927652 40.7852649316039),NA,19,4,19,13
225,-73.9688293382172,40.7738958027568,12G-AM-1012-04,12G,AM,10122018,4,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA,POINT (-73.9688293382172 40.773895802756805),NA,19,4,19,13
226,-73.9761440627966,40.7706035301542,6D-PM-1020-04,06D,PM,10202018,4,NA,Gray,NA,Gray+,NA,Above Ground,15,NA,FALSE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9761440627966 40.7706035301542),NA,19,4,19,13
227,-73.9673160165357,40.7766158001202,15G-PM-1019-12,15G,PM,10192018,12,Adult,Gray,NA,Gray+,NA,Above Ground,4,NA,FALSE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,stared,POINT (-73.9673160165357 40.7766158001202),NA,19,4,19,13
228,-73.9581173730857,40.7954772170549,37D-PM-1014-08,37D,PM,10142018,8,Adult,Gray,Cinnamon,Gray+Cinnamon,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,POINT (-73.9581173730857 40.7954772170549),NA,19,4,19,13
229,-73.96005650463,40.7934048502983,34C-PM-1012-02,34C,PM,10122018,2,Adult,Gray,Cinnamon,Gray+Cinnamon,NA,Ground Plane,FALSE,NA,TRUE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.96005650463 40.7934048502983),NA,19,4,19,13
230,-73.96052295327,40.7934359372871,34C-PM-1012-04,34C,PM,10122018,4,Adult,Gray,NA,Gray+,NA,Ground Plane,FALSE,NA,TRUE,FALSE,FALSE,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.96052295327 40.7934359372871),NA,19,4,19,13
231,-73.9677368646039,40.7821550964837,20C-PM-1018-06,20C,PM,10182018,6,Juvenile,Gray,NA,Gray+,NA,Ground Plane,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,POINT (-73.96773686460392 40.782155096483706),NA,19,4,19,13
232,-73.9538970554532,40.7955196793479,39G-PM-1013-03,39G,PM,10132018,3,Adult,Gray,Cinnamon,Gray+Cinnamon,NA,Above Ground,15,NA,FALSE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,POINT (-73.9538970554532 40.7955196793479),NA,19,4,19,13
233,-73.973425927351,40.7781929919344,14B-AM-1007-03,14B,AM,10072018,3,Adult,Gray,NA,Gray+,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,POINT (-73.973425927351 40.7781929919344),NA,19,4,19,13
234,-73.9748962681637,40.76787782717,4F-PM-1013-02,04F,PM,10132018,2,Adult,Gray,"Black, Cinnamon","Gray+Black, Cinnamon",NA,Ground Plane,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9748962681637 40.76787782717),NA,19,4,19,13
235,-73.9696196840065,40.7836431098335,21A-AM-1019-09,21A,AM,10192018,9,Adult,Gray,NA,Gray+,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9696196840065 40.7836431098335),NA,19,4,19,13
236,-73.9680855277775,40.7769251965381,15F-AM-1007-10,15F,AM,10072018,10,Adult,Cinnamon,Gray,Cinnamon+Gray,NA,Above Ground,20,NA,TRUE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,POINT (-73.9680855277775 40.7769251965381),NA,19,4,19,13
237,-73.9528429238071,40.7922651848867,36I-PM-1007-09,36I,PM,10072018,9,Juvenile,Gray,NA,Gray+,NA,Above Ground,5,NA,TRUE,TRUE,FALSE,FALSE,FALSE,burying nut,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,POINT (-73.9528429238071 40.7922651848867),NA,19,4,19,13
238,-73.9799250782277,40.7676106598889,1B-AM-1012-03,01B,AM,10122018,3,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.97992507822771 40.7676106598889),NA,19,4,19,13
239,-73.9554415665082,40.7984201416018,41D-AM-1014-03,41D,AM,10142018,3,Adult,Gray,"Black, Cinnamon","Gray+Black, Cinnamon",NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9554415665082 40.7984201416018),NA,19,4,19,13
240,-73.9568610943394,40.7935959584643,36E-PM-1012-02,36E,PM,10122018,2,Adult,Gray,NA,Gray+,NA,Above Ground,28,on tree branch,FALSE,FALSE,TRUE,FALSE,TRUE,picking acorns off oak tree,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.95686109433942 40.7935959584643),NA,19,4,19,13
241,-73.9737329655838,40.7726424441344,8D-PM-1007-02,08D,PM,10072018,2,Adult,Gray,Cinnamon,Gray+Cinnamon,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9737329655838 40.7726424441344),NA,19,4,19,13
242,-73.9745152462626,40.7655415515908,1G-AM-1006-04,01G,AM,10062018,4,Adult,Gray,White,Gray+White,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,TRUE,collecting nest material,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA,POINT (-73.9745152462626 40.76554155159081),NA,19,4,19,13
243,-73.9810032206428,40.7681625634979,1A-AM-1007-01,01A,AM,10072018,1,Adult,Gray,White,Gray+White,NA,Above Ground,7,NA,FALSE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA,POINT (-73.9810032206428 40.7681625634979),NA,19,4,19,13
244,-73.9607746337979,40.7939581069382,35B-AM-1010-01,35B,AM,10102018,1,Adult,Gray,NA,Gray+,NA,Ground Plane,FALSE,lawn,FALSE,FALSE,FALSE,FALSE,FALSE,walking w/ something in mouth,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9607746337979 40.793958106938206),NA,19,4,19,13
245,-73.9539400028236,40.79800412717,41E-AM-1007-02,41E,AM,10072018,2,Adult,Gray,NA,Gray+,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,POINT (-73.9539400028236 40.79800412717),NA,19,4,19,13
246,-73.9722737593623,40.768963018754,6G-AM-1008-04,06G,AM,10082018,4,Juvenile,Gray,Cinnamon,Gray+Cinnamon,very long tail,Above Ground,20,tree,TRUE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NA,POINT (-73.9722737593623 40.768963018754),NA,19,4,19,13
247,-73.9651817987035,40.7819082838334,21E-AM-1017-01,21E,AM,10172018,1,Adult,Gray,White,Gray+White,NA,Above Ground,3,Climbs small tree,FALSE,FALSE,FALSE,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,walks from,POINT (-73.9651817987035 40.7819082838334),NA,19,4,19,13
248,-73.9786940945874,40.7690820276888,3B-PM-1007-05,03B,PM,10072018,5,Juvenile,Gray,NA,Gray+,NA,Above Ground,6,on rock,FALSE,FALSE,TRUE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9786940945874 40.7690820276888),NA,19,4,19,13
249,-73.9736896363006,40.7677630862626,4G-AM-1006-01,04G,AM,10062018,1,Adult,Gray,White,Gray+White,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9736896363006 40.7677630862626),NA,19,4,19,13
250,-73.965215665278,40.7761309082202,15I-PM-1012-02,15I,PM,10122018,2,Juvenile,Gray,NA,Gray+,NA,Ground Plane,FALSE,NA,TRUE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,POINT (-73.965215665278 40.7761309082202),NA,19,4,19,13
251,-73.9754794191553,40.7696404489025,5E-PM-1012-01,05E,PM,10122018,1,Adult,Cinnamon,"Gray, White","Cinnamon+Gray, White",NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,POINT (-73.9754794191553 40.7696404489025),NA,19,4,19,13
252,-73.9770948563006,40.7724063459185,7B-AM-1008-04,07B,AM,10082018,4,Adult,Gray,NA,Gray+,NA,Ground Plane,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9770948563006 40.7724063459185),NA,19,4,19,13
253,-73.9593895253501,40.7973085844087,38B-AM-1019-03,38B,AM,10192018,3,Juvenile,Gray,NA,Gray+,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA,POINT (-73.9593895253501 40.7973085844087),NA,19,4,19,13
254,-73.9783185278595,40.7724861675504,7A-AM-1006-03,07A,AM,10062018,3,Adult,Gray,NA,Gray+,"3/4 length tail, hair loss",Above Ground,20,"in trees, then to ground",TRUE,FALSE,TRUE,FALSE,FALSE,jumping,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9783185278595 40.7724861675504),NA,19,4,19,13
255,-73.9719359643975,40.772699885583,9F-PM-1014-01,09F,PM,10142018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"he is fed every day by a woman who calls him ""chiquita""! he ran right up to her.",POINT (-73.9719359643975 40.772699885583),NA,19,4,19,13
